종목코드,종목명,현재가,등락률,거래대금_억
203650,드림시큐리티,3880,29.98,2212.34459813
036930,주성엔지니어링,91500,29.97,8264.866606
003010,혜인,8030,29.94,912.77990645
091580,상신이디피,27350,20.22,587.558276
000990,DB하이텍,126700,18.52,1660.943956
059090,미코,24050,17.03,697.33623875
010820,퍼스텍,15700,16.47,4233.01616
054920,한컴위드,7090,15.47,2362.4934371
258790,소프트캠프,1970,15.0,532.44281714
382150,온코크로스,9140,14.82,708.36731695
042510,라온시큐어,15410,14.66,844.3653551
053260,금강철강,6320,14.29,655.51810375
033160,엠케이전자,26700,13.86,626.71746225
003720,삼영,9650,13.53,766.1099547
158430,아톤,9910,12.49,2511.49360285
310210,보로노이,342500,11.56,820.7953
049480,오픈베이스,3485,11.52,749.60233734
070300,엑스큐어,3070,11.43,504.62860094
069540,빛과전자,6520,11.26,3670.6130693
007660,이수페타시스,133300,10.81,4853.843938
332570,PS일렉트로닉스,8060,10.56,1101.0614331
041020,폴라리스오피스,5180,9.86,593.51424853
356680,엑스게이트,16440,9.67,4479.6512237
393890,더블유씨피,17950,8.66,624.71130955
003280,흥아해운,3320,8.14,2438.5966275
218410,RFHIC,100800,8.04,766.590212
125490,한라캐스트,15620,8.02,508.107593
299660,셀리드,4110,7.73,925.20289822
430690,한싹,6470,7.65,640.19740175
067310,하나마이크론,38700,7.35,2660.9619135
489790,한화비전,84900,7.06,1320.0163255
452190,한빛레이저,6730,6.83,1215.9027425
033230,인성정보,2155,6.68,520.52927097
000150,두산,1407000,5.79,1709.292705
038680,에스넷,5530,5.74,812.31765525
090460,비에이치,33050,5.25,537.66993025
079550,LIG디펜스앤에어로스페이스,921000,5.14,3208.261535
077970,STX엔진,46200,5.0,1006.913227
006400,삼성SDI,538000,4.87,4433.43348
108490,로보티즈,286000,4.76,1144.9954
006340,대원전선,6480,4.68,576.10178155
450080,에코프로머티,77100,4.61,2938.08664
347850,디앤디파마텍,82000,3.93,546.439785
011070,LG이노텍,409500,3.93,863.141765
062040,산일전기,205500,3.74,837.4295795
209640,와이제이링크,6130,3.55,2475.3147132
048410,현대바이오,14910,3.4,981.3637184
000660,SK하이닉스,1166000,3.37,43557.15922197
456010,아이씨티케이,26650,3.29,2527.81636325
178320,서진시스템,51800,3.19,1217.24864825
009580,무림P&P,3745,3.17,924.21518614
253840,수젠텍,6950,2.81,1814.74343855
001440,대한전선,40400,2.8,6696.913402
402340,SK스퀘어,701000,2.79,3563.0100738
222800,심텍,78300,2.76,691.666778
403870,HPSP,45700,2.7,1839.826991
047050,포스코인터내셔널,76800,2.67,551.9593395
373220,LG에너지솔루션,429000,2.63,2423.1684925
086520,에코프로,155600,2.44,3281.7504015
034730,SK,377000,2.31,562.90773
034020,두산에너빌리티,111000,2.3,6353.723856
010060,OCI홀딩스,273000,2.06,1745.6286175
329180,HD현대중공업,524000,1.95,1851.769825
066310,큐에스아이,16760,1.7,864.14598065
027360,아주IB투자,12120,1.59,1154.1552368
071050,한국금융지주,261000,1.56,541.92373
322000,HD현대에너지솔루션,162900,1.56,874.861522
049080,기가레인,2640,1.54,944.51756694
051910,LG화학,365500,1.53,879.76063
196170,알테오젠,371500,1.5,1065.8018725
141080,리가켐바이오,200000,1.32,549.947168
267270,HD건설기계,164900,1.23,558.94772
050890,쏠리드,17070,1.19,1640.97862445
005490,POSCO홀딩스,389500,1.17,1384.8843375
064350,현대로템,218500,1.16,1398.481225
058470,리노공업,116600,1.13,637.632339
476830,알지노믹스,202000,1.1,2051.123719
298040,효성중공업,3010000,1.01,943.720765
240810,원익IPS,122400,0.99,522.42538
247540,에코프로비엠,210000,0.96,982.0322925
003670,포스코퓨처엠,236500,0.85,705.6873675
272210,한화시스템,130500,0.77,787.644336
006260,LS,332000,0.76,574.757215
015760,한국전력,46100,0.44,1066.270873
032820,우리기술,22650,0.44,2280.3656365
034220,LG디스플레이,14470,0.42,701.59018
055550,신한지주,100000,0.4,650.809286
066570,LG전자,124500,0.24,559.887615
042700,한미반도체,287000,0.17,910.539625
009150,삼성전기,680000,0.15,4132.82432
012450,한화에어로스페이스,1425000,0.14,2118.683775
457190,이수스페셜티케미컬,111600,0.09,505.30576
003230,삼양식품,1377000,0.07,530.37557
