종목코드,종목명,현재가,등락률,거래대금_억
076610,해성옵틱스,1972,29.99,713.71274269
222080,씨아이에스,9240,29.96,1270.06568665
281740,레이크머티리얼즈,21050,29.94,1281.10211975
051980,중앙첨단소재,2780,29.91,674.90821557
010660,화천기계,5800,29.9,743.98939533
011500,한농화성,22850,29.83,688.97850555
059270,해성에어로보틱스,20250,29.72,1929.42824985
114190,강원에너지,17640,28.2,1200.002154
020150,롯데에너지머티리얼즈,42350,26.61,1069.233358
0015S0,페스카로,22250,25.0,1274.30329965
036810,에프에스티,38800,23.57,1447.88422825
484810,티엑스알로보틱스,24550,20.34,1045.49245275
298830,슈어소프트테크,10210,19.98,4924.68725465
006400,삼성SDI,384500,18.67,21419.6818025
215100,로보로보,13740,16.74,4315.6645204
457190,이수스페셜티케미컬,102300,16.25,5073.960955
413390,엠오티,10450,15.6,729.62844745
005950,이수화학,9960,14.48,656.0301023
488900,비츠로넥스텍,25200,13.0,760.73772175
000250,삼천당제약,316500,12.83,3952.95866
066970,엘앤에프,125900,12.81,1687.9141375
451760,컨텍,20400,12.71,1458.3887948
282880,코윈테크,20200,12.35,510.24042245
087010,펩트론,239500,12.18,1072.8046725
278470,에이피알,286000,11.5,3773.2221
145020,휴젤,255000,11.35,641.4094775
009470,삼화전기,43750,11.18,858.88890425
086520,에코프로,105000,10.41,7044.1719405
138360,협진,3260,10.32,963.37945256
161580,필옵틱스,46050,10.04,586.2370835
060280,큐렉소,18660,9.38,1161.10837385
000150,두산,900000,9.09,3601.7564
077360,덕산하이메탈,8190,8.48,1174.6034384
178320,서진시스템,32050,8.28,778.033715
003670,포스코퓨처엠,217000,8.23,2175.7858675
004020,현대제철,33900,7.96,1218.699119
247540,에코프로비엠,172400,7.68,2757.258311
010950,S-Oil,98500,7.18,588.679842
011790,SKC,116100,6.61,777.5823095
214450,파마리서치,456000,6.54,1658.6007525
489790,한화비전,54400,6.46,778.29584
090430,아모레퍼시픽,126700,6.38,1129.3415305
096770,SK이노베이션,112200,6.05,887.1237395
051910,LG화학,350500,5.89,2311.973985
056080,유진로봇,36200,5.85,2937.158705
348340,뉴로메카,121700,5.83,6047.547073
039490,키움증권,326500,5.83,682.298665
007660,이수페타시스,113100,5.7,1534.019408
373220,LG에너지솔루션,417000,5.7,2809.206085
450080,에코프로머티,62600,5.39,566.752025
474170,루미르,14400,5.26,1039.34562115
001440,대한전선,28150,4.65,3844.498991
018880,한온시스템,3400,4.62,1624.46470161
0126Z0,삼성에피스홀딩스,640000,4.07,1745.622475
014950,삼익제약,17920,4.07,917.53498335
402340,SK스퀘어,446500,3.84,2568.90598184
456160,지투지바이오,77000,3.77,644.567928
128940,한미약품,430500,3.73,627.9359825
071050,한국금융지주,186600,3.27,599.2264955
250060,모비스,7720,3.21,1078.43772825
491000,리브스메드,59000,3.15,563.6167255
000990,DB하이텍,93100,3.1,816.851262
035420,NAVER,245500,2.94,3286.768725
003230,삼양식품,1235000,2.92,1483.801555
270660,에브리봇,26650,2.9,645.60606325
211270,AP위성,18380,2.51,1434.7303347
005490,POSCO홀딩스,359500,2.42,5394.9334825
032830,삼성생명,178800,2.35,834.427151
011200,HMM,20550,2.24,502.78821975
010120,LS ELECTRIC,517000,2.17,1100.421225
950250,테라뷰,9030,2.15,616.229383
055550,신한지주,82900,2.09,1368.6024145
352820,하이브,368500,2.08,1518.04645
000660,SK하이닉스,755000,2.03,26998.26367844
257720,실리콘투,48600,1.99,1145.9725865
068270,셀트리온,208000,1.96,1733.58601
035720,카카오,58400,1.92,1372.9995
474650,링크솔루션,63600,1.92,531.114666
005930,삼성전자,152300,1.87,49535.46934392
011070,LG이노텍,283000,1.43,530.637585
298380,에이비엘바이오,179600,1.41,2141.2883855
298040,효성중공업,2349000,1.29,1242.252115
017670,SK텔레콤,61700,1.15,739.0674985
009150,삼성전기,283000,1.07,1351.1894575
047810,한국항공우주,165700,0.91,1953.3090655
316140,우리금융지주,29100,0.87,678.86231725
141080,리가켐바이오,147700,0.82,728.0683965
005935,삼성전자우,111300,0.82,6482.46505285
226950,올릭스,118900,0.76,688.5218325
086790,하나금융지주,100500,0.7,793.0411715
083650,비에이치아이,62800,0.64,1112.363171
047050,포스코인터내셔널,62700,0.48,589.234794
006800,미래에셋증권,29850,0.34,1111.0189985
